Class,H3K27ac,H3K4me1,H3K4me3,H3K9me3,Brd4,Cdk8,Cdk9,Med12,p300,CBP,Pol2,Lsd1,Brg1,Smc1,Nipbl,Mi2b,CHD7,HDAC2,HDAC,DNaseI,Oct4,Sox2,Nanog,Smad3,Stat3,Tcf3,Esrrb,Klf4,Prdm14,Tcfcp2I1,Nr5a2,AT_content,GC_content,phastCons,phastConsP,repeat_fraction,length
TE,0,0.4685,0.2268,0,0.4305,0.1576,0.1889,0,0.1871,0.6092,0,0.3074,0.0454,0.2217,0,0.1732,1.1086,0.1038,0,1.4744,1.3306,0.8565,0.7532,0,0,0.9416,0.3847,0.4606,3.9855,0.2188,0,0.50339,0.49661,0.165481,0.165486,0.188136,590
TE,0,1.154,0,0,0.1645,0.0909,0.2434,0.0506,0.2261,0.6227,0.1667,0.4693,0.2525,0,0,0.0373,0.9546,0.1007,0.1637,0.8716,0.7589,0.695,0.665,0,0,0.4353,0.1001,0,0.058,0,0.0984,0.546512,0.453488,0.225731,0.225736,0.724806,516
TE,0.9651,1.3062,0,0,0.5201,0.8124,0.852,1.8704,1.1464,2.0573,0.3357,2.1591,0.6652,0.3097,0.467,1.2039,0.7388,1.2596,1.0519,1.0275,2.3988,1.8919,2.1021,1.8991,0.1764,0.8919,2.8705,1.4642,10.4256,0.9987,0.399,0.493243,0.506757,0.071062,0.071348,0.141892,740
TE,0.0145,0.4278,0,0,0.2171,0.1439,0.3088,0.0976,0.0764,0,0.0847,0.1874,0,0,0,0.1969,0.3484,0.0565,0.2495,0.3532,0.8958,0.9789,1.3157,0.2304,0,0.5363,0.2794,0.2696,3.5213,0.0594,0,0.632682,0.367318,0.020134,0.019639,0.037709,716
TE,3.1388,0,1.2544,0,4.0544,1.6831,1.4041,3.0258,7.7643,4.0737,2.1121,2.882,2.4147,0.5484,0.5578,0.9864,2.4732,0.9065,1.1894,3.3553,1.0494,0.7894,1.0984,1.9723,0.2523,0.8823,1.5191,1.6749,8.5153,12.1747,0.2395,0.471429,0.528571,0.087744,0.087744,0.032468,770
TE,0.9927,0.495,0,0,0.6985,0.396,0.5495,0.5127,1.1452,0.3653,0.2776,1.4222,0,0.3438,0.0038,0.0271,0.6858,0.3872,0.0689,2.446,2.4261,2.0253,5.6441,0.8095,0,0,2.4835,0.054,5.1663,0,0.8425,0.481395,0.518605,0.020523,0.020524,0.362791,860
TE,0,0,0,0.7637,0,0,0.0782,0.4182,0.885,0.8202,0,0.1612,0,0.1196,0,0,0.4007,0.0703,0.0405,1.3372,1.5937,2.0366,8.3695,0,0.0171,1.7841,0,0.2961,0.6272,2.0928,0,0.492877,0.507123,0.328711,0.322508,0.021368,702
TE,0.4757,0.4081,0.054,0,0.1121,0.2641,0.5254,0.898,0,0.9544,0.2248,0.7644,0.8835,0.1552,0.1467,0.4992,0.2005,0.4268,0.4097,0.4719,0.5331,0.5938,2.448,0.5759,0.701,0.7155,2.1376,0.2485,6.9898,2.8334,0.4702,0.511229,0.488771,0.113015,0.113015,0.232497,757
TE,0.3221,0.5181,0,0,0.1444,0.3727,0.4463,1.1912,0.5818,1.1626,0.0038,1.7441,0.406,0.4761,0.3489,0.6638,0.3962,0.8555,0.2909,0.4912,1.5624,1.1733,4.199,0.7812,0.3347,0.7468,0.2653,0,3.2912,0.6494,0.1252,0.513916,0.486084,0.373231,0.400651,0.021869,1006
TE,0,0.2908,0,0,0,0,0,0,0.0509,0,0,0,0,0,0.0227,0,0,0,0,0.1504,0.8913,0.4929,1.1745,0,0,0,0,0,1.9701,0,0,0.494279,0.505721,0.336828,0.340991,0,437
TE,0.038,0.1175,0,0.19,0.5395,0.7528,0.3779,0.3015,0.5787,0.8938,0.1866,0.4413,0.1419,0.1472,0.3421,0.5868,0.8556,0.48,0.386,1.6409,1.7756,2.4304,1.9806,0.7287,0.2536,1.0623,2.0315,0.2605,0,3.0493,0.6616,0.614973,0.385027,0.100171,0.100172,1,935
TE,0.1099,0,0.0435,0,0.1966,0.1844,0.3004,0.1113,0,0,0,0.2418,0.3645,0.0986,0.1653,0.001,0.2512,0.0309,0.0517,0.3487,0.7667,0.7528,0.8402,0,0.1211,0.519,0,0,0.5584,0.3049,0,0.561644,0.438356,0.230239,0.230239,0.43379,438
TE,0.5892,1.0339,0,0,0.5133,1.0173,0.499,0.5978,0.5272,0.0502,1.082,1.155,0.1477,0.1813,0.332,0.7967,0.6993,0.9606,0.3938,1.3748,1.0796,0.7857,3.3892,0.3474,0,0.2777,2.292,0.3895,2.3211,0.8879,0.355,0.546135,0.453865,0.343522,0.34729,0,802
TE,0.2383,1.5251,0.013,0,0.4221,0.623,0.4001,0.3496,0.0211,0.182,0.4099,0.7042,0.1804,0.3725,0.3247,0.6498,0.4321,0.6059,0.6283,0.8929,0.5717,0.5956,3.5644,0.284,0.095,0.7043,0.0361,1.9926,21.1944,0.0361,0.5012,0.552711,0.447289,0.106861,0.106863,0.512048,664
TE,0.0108,0.8786,0.2465,0.0667,0.4738,0.738,0.6757,0.5845,0.3651,0.8534,0.0635,0.8805,0.0977,0.1503,0.2043,0.349,0.8215,0.3389,0,2.8137,2.1677,1.0115,3.57,0.3541,0.2048,0.7104,1.4101,0.344,2.3041,0.2483,0.5041,0.534216,0.465784,0.069894,0.069896,0.504415,906
TE,0.3021,0.7118,0,0,0.225,0.5628,0.585,0.623,0.6071,0.4514,0.2229,1.1467,0.9889,0.4468,0.3877,0.2165,0.1606,0.4821,0.2009,0.5398,0.9032,0.7403,2.1436,0.7529,0.1684,0.4461,5.9474,1.0238,3.7571,1.2127,0.4544,0.491039,0.508961,0.249908,0.249911,0.939068,558
TE,0.0989,0.8439,0,0,0.3508,0.5203,0.9153,0.3801,0.109,2.0894,0,1.0456,0.2049,0.3387,0.5578,1.1453,1.3346,0.2696,0.1913,0.231,3.8004,1.6802,1.5184,0.83,0.0521,0.9273,0.3527,0,0.3031,0.0526,0,0.573913,0.426087,0.075529,0.075529,0.171014,690
TE,1.1219,1.3522,0.124,0,1.2584,1.7544,0.9032,2.7577,1.1733,1.8484,0.7578,1.6514,0.3264,0.1405,0.0616,1.4637,1.1613,1.2706,0.7857,1.663,1.3277,1.9342,2.3045,1.0339,0.172,1.6794,0.5645,0.5644,6.4349,0.1421,0.199,0.528655,0.471345,0.179898,0.179903,0.366082,855
TE,13.5232,24.6856,2.0527,0,16.6002,5.7873,4.6258,3.0823,10.8553,9.8848,4.0022,5.8198,0.8962,0.8487,2.0783,12.2912,11.4834,2.7184,0.6574,17.8525,7.4947,3.3681,3.8349,3.1987,0,5.9491,6.7313,0,11.5938,1.3841,4.1588,0.558163,0.441837,0.267518,0.195297,0.429592,980
TE,0,0.3595,0.1655,0.1106,0.2608,0.3833,0.4005,0.2342,0.1685,0.0236,0,0.8651,0.3267,0.0611,0.1397,0.5545,1.2352,0.444,0.3849,1.7687,2.0678,1.0416,0.8486,0.662,0,0.8024,0.7874,0.6527,1.3617,1.0115,0,0.577532,0.422468,0.209843,0.209848,0.343354,632
TE,0.9202,0.4029,3.2172,0,0.7585,1.0434,0.8629,0.6259,0.1606,0.8138,1.619,0.8916,0.3545,0.4529,0.2723,0.5639,1.213,0.5653,0.3908,1.1031,0.7835,0.3688,0.9205,0.6159,0.2662,0.3482,0,0.1487,0.3847,0.1415,0.0258,0.580808,0.419192,0.15385,0.146597,0.354798,792
TE,2.042,1.2462,0.0401,0,0.2737,0.9084,0.7426,1.3469,0.6201,2.2642,0.1726,1.322,0.1509,0.2864,0.2483,0.7669,0.2211,0.3841,0.4931,0.0532,1.3868,0.6722,1.3258,1.7445,0.1536,0.5886,1.6719,0.2091,0.293,0.3334,0,0.495413,0.504587,0.20808,0.208084,0.374618,654
TE,0.3432,0,0,0.1768,0.1443,0.3681,0.7887,0.7665,2.2134,0.9814,0.0607,1.4899,0.4852,0.257,0.4083,0.5684,0.2542,0.2104,0.0778,0.1228,0.931,0.7389,1.5595,0.3083,0.5357,0,0,0.4962,2.2598,10.0385,0,0.544571,0.455429,0.049705,0.049705,0,617
TE,0.4848,0.6418,0,0,0.6192,1.664,2.1314,2.3051,3.3778,5.1667,1.6374,3.5721,0.8937,0.1292,0.7494,1.5076,0.6135,1.9825,0.4566,2.3753,1.8418,2.4553,16.2229,3.0774,0,0.9024,0,0.9755,3.0083,0.0472,0.6254,0.545251,0.454749,0.216213,0.216213,0.585475,895
TE,1.0016,0.973,0,0,0.2751,0.8423,1.483,0.9454,0.7543,0.5349,1.194,1.4574,0.0166,0.0611,0.1017,0.9302,0.1938,0.1496,0.5127,0.6189,0.9576,0.7514,0.8348,0.4168,0.0285,0,0.3696,0,0.2111,0,0,0.554307,0.445693,0.217093,0.217093,0.910112,534
TE,0.1361,0.2453,0.2222,0.2516,0.5144,0.5556,0.6759,0.8587,1.3187,1.7755,0.1044,1.6883,0.5321,0.3677,0.2972,0.7231,0.3963,0.4601,0.1553,0.4535,2.2632,0.8897,0.835,0.8215,0.3316,0.5589,0.3695,0.7874,1.1963,0.1994,0,0.489083,0.510917,0.325751,0.325751,0,687
TE,0.1165,0.1657,0,0,0.1184,0.6599,0.4644,0.517,0.1927,0.2871,0.1429,0.8111,0.0617,0.1248,0.1419,0.7352,0.6058,0.6735,1.1068,0.6812,1.16,0.7323,3.0916,0.9116,0.1352,0.8612,0.8591,0.1127,0.2536,0.6954,0.7402,0.596677,0.403323,0.274283,0.272424,0.178248,662
TE,0,0.5057,0,0,0.0997,0.1086,0.2549,0.1701,0,0,0,0.1747,0,0.0725,0.0891,0.1203,0.3152,0.2967,0.167,0.3637,0.4552,0.7079,1.3908,0.1117,0.1758,0.3801,0.2225,0.2512,5.2567,0.2653,0.1368,0.574661,0.425339,0.028528,0.028528,0.292609,663
TE,1.0755,0.8436,0.2591,0,1.0222,1.297,0.8752,2.2254,2.9414,3.9592,0.5449,2.4856,0.7909,0.5481,0.5795,1.5268,0.7803,1.1274,1.8949,0.7529,5.0728,4.0418,1.2768,2.5235,0.9668,1.5079,6.2011,0.2838,3.0264,0.368,1.006,0.483541,0.516459,0.107091,0.156454,0,881
TE,0.6377,0.7044,0,0,0.6301,0.3433,0.6557,0.6947,0.3428,1.9169,0.6459,1.3339,0.2686,0.2436,0.5715,1.1521,0.8304,1.0937,0.571,1.1491,2.2729,3.6477,5.2384,1.3899,0.1443,0.3504,3.6582,0.214,1.7708,0.1182,0.4868,0.533333,0.466667,0.069766,0.06977,0.787097,930
TE,1.3235,0.5813,0,0.0977,1.0678,0.1712,0.4985,0.793,3.4657,0.5976,1.8854,1.1436,0,0.6574,0.2352,0.2631,0,0.6007,0.1067,0.2125,1.4221,0.6194,1.2218,0.5481,0.2596,0.5122,0.2096,0,0,0,0,0.47698,0.52302,0.222599,0.222601,0.436464,543
TE,0.6613,0.4219,0,0,0.668,0.799,0,1.2215,1.0961,0.1849,0,0.3868,1.1103,0.0024,0.3195,0.5939,0.7872,0.2772,0.2488,1.7271,1.6409,0.7265,1.0725,0.7206,0.0207,0.3922,0,0.0956,1.3885,0,0.082,0.477612,0.522388,0.574968,0.58798,0.117271,469
TE,0.0283,0.5164,0,0,0.4825,0.842,0.3779,0.1841,1.3731,2.309,0,0.5885,0.4286,0.0033,0.3622,0.348,0.2593,1.0262,0.301,1.8349,1.5467,1.4181,9.6189,0.6126,0,1.4477,0.1687,0,0.5156,0,0.0776,0.5117,0.4883,0.368264,0.34003,0.031201,641
TE,0.1957,0,0,0,0.2741,0.5611,0.5132,0.8982,0.9265,1.4308,0,0.9662,0.5129,0.4224,0.2522,0.8058,0.6221,0.4748,0.3448,1.8026,1.1453,1.8899,1.589,0.1903,0.2047,0.015,1.8284,0.4668,7.6097,0.8112,0.8652,0.5216,0.4784,0.187703,0.187707,0.6704,625
TE,0.257,1.0227,0,0,0.9621,1.0971,0.676,3.21,3.7657,2.0923,0.6989,2.4639,0.6565,0.7816,0.624,0.8791,2.7153,0.9862,0.3302,2.9265,4.0827,3.4424,8.0078,1.9776,0,10.7589,1.3786,0.0719,6.6049,1.2304,0.4014,0.531646,0.468354,0.090625,0.090628,0.231465,1106
TE,0.3021,1.3161,0.1403,0,1.1096,0.5313,0.3969,1.8576,1.0678,1.6681,0.7322,0.6493,0,0.1639,0.1377,0.7074,1.8769,0.2708,0.3689,1.6543,0.5402,0.9102,0.8959,0.4489,0,1.2719,0.4178,0.0701,13.0537,0.1528,0.0448,0.520376,0.479624,0.141505,0.141506,0.706897,638
TE,1.1437,1.2767,0,0.0418,1.0851,0.6796,1.0387,0.735,0.649,1.1999,1.0929,1.9775,0.4946,0.6243,0.3339,1.356,1.2147,1.724,0.5233,1.4255,1.7614,1.9782,3.5785,1.3666,0,0.9128,5.5956,0.2087,3.4613,0.1191,1.6936,0.521672,0.478328,0.076572,0.076572,0.052632,646
TE,0.2523,0.6417,0.1289,0,0.1384,0.4426,0.336,0.3414,0.1227,0,0.241,0.5372,0.0052,0,0.1142,0.5045,0.3421,0.3451,0.2783,0.1973,1.4858,0.9895,1.9685,0.2037,0.1132,0.7752,0,0.3152,0.3504,0.0353,0.0022,0.562021,0.437979,0.092125,0.085941,0,653
TE,0.924,0.4866,0.8666,0,0.624,0.877,1.1449,1.5725,1.9054,2.3527,0.4178,2.1403,0.1787,1.031,0.5732,0.6297,1.2839,0.6082,0.6386,0.8712,1.6125,0.8963,2.9986,1.0625,0.264,2.5278,1.1807,0.2325,0.2117,0.3927,0.0125,0.514815,0.485185,0.468879,0.486345,0,810
TE,0,1.9185,0.0138,0,0.1919,0.6041,0.2158,0.1595,0.1476,0,0.3014,0.4525,0.3643,0.0958,0.0447,0.1891,1.3558,0.7789,0.3089,0.7209,1.4954,0.9784,0.9283,0.2524,0,0.2864,0,0,1.3207,0,0,0.561326,0.438674,0.094236,0.094242,0.345856,905
TE,6.3236,0,10.3992,0,0.9145,0,0.2231,0.4861,1.3172,0.1477,10.5242,1.7547,0.6818,0,1.0078,0,0.1595,0,0,5.3145,0.7124,0.5315,1.2814,0,0,0.08,0,0.3388,0.8063,0,0.0517,0.431529,0.568471,0.152267,0.190487,0,628
TE,0.5556,0.1642,0.116,0.2171,0.2407,0.3569,0.5686,0.3924,0.0656,0.8424,0.4153,0.7143,0.0557,0.1537,0.3404,0.407,0.3852,0.1841,0.0394,0.343,1.4436,1.1984,2.4451,0.3466,0.0726,0.2861,0.0728,0.0158,0.0615,0,0.11,0.530393,0.469607,0.127278,0.127281,0.656734,839
TE,0.0764,0.9753,0,0,0.1568,0.5677,0.1386,0.356,0.1343,0.148,0.0519,0.4778,0,0.0432,0.1519,0.624,0.503,0.3682,0.0461,1.3571,0.8775,0.5847,2.4172,0.2474,0,0.1852,0,0.5216,8.7833,0.4102,0,0.550909,0.449091,0,0,1,550
TE,1.7626,0.0366,0.6127,0,2.7399,1.4393,1.6493,2.867,4.3086,3.0786,1.096,2.8346,0.663,1.0401,0.7958,1.6795,2.0394,1.7298,0.7853,1.6906,4.899,2.9456,1.3329,2.1491,0.185,0.7512,0.7901,0.2596,3.1118,0.2721,0.2828,0.524013,0.475987,0.15291,0.152912,0.134472,937
TE,0.9841,0.8749,0.0486,0,0.2282,0.609,0.4353,1.126,1.7924,1.8182,0.0172,1.9536,0.9107,0.1544,0.2615,1.1106,0.3523,0.6801,0.1771,0.4453,1.2255,0.8737,2.3829,0.9209,1.5902,0.4991,1.6908,1.5008,23.6043,0.1766,0.1506,0.470085,0.529915,0.034192,0.034192,0.019536,1638
TE,0.0271,0.2432,0.0923,0,0.377,0.4503,0.5007,0.4532,0.2465,0.9664,0.1073,0.6513,0.456,0.2649,0.263,0.52,0.3681,0.5028,0.3932,0.361,1.1379,0.8752,1.0424,0.3359,0.1107,0.211,2.0768,0.2383,0.2935,0.3706,1.1219,0.57109,0.42891,0.16463,0.164633,0.734597,844
TE,0,0.4953,0,0,0,0.1263,0.2616,0.1346,0.2204,1.4804,0,0.7739,0,0.1279,0.2746,0.092,0.1761,0,0,1.0771,1.3386,1.4345,0.8607,0.0533,0.1505,0,0.9574,0,1.1723,0,0.2821,0.484429,0.515571,0.274054,0.157618,0.012111,578
TE,0.2921,0.6106,0,0,0.1797,0.3928,0.6678,0.4142,0.0898,0.0364,0.1701,1.0135,0.5845,0.504,0.4817,0.827,0.3967,0.3406,0.2002,0.5117,1.4798,0.6136,3.4662,0.1522,0.3181,0.1962,0,0.6584,14.4186,0.8297,0.0532,0.481361,0.518639,0.011705,0.011705,1,617
TE,0.7395,0.7716,0.6041,0,0.8644,0.9461,0.3622,0.6157,0.4725,1.945,1.0773,0.8591,0.0604,0.4146,0.2854,0.7451,0.5691,0.6685,0,2.1626,0.9087,1.242,0.5071,0.8488,0,0.0025,3.8283,0.6551,0.7389,0.1157,0.7787,0.521739,0.478261,0.018662,0.018662,0.248447,644
TE,0.4467,0.5481,0.3299,0.3691,1.3244,1.0351,0.6513,1.7861,3.4652,0.4116,0.3353,1.8559,1.3402,0.1047,0.5682,1.2194,1.6599,0.4243,0.224,2.0893,4.126,0.5734,1.3105,1.3524,0,1.0284,0.9052,0.4839,0.5662,2.0772,1.121,0.466281,0.533719,0.359209,0.380378,0,519
TE,0.3004,1.2322,0,0.07,0.1166,0.2597,0.3831,0.2927,0.0434,0,0.0433,0.5426,0.237,0.1053,0.2342,0.387,0.4381,0.4264,0.2699,0.2736,0.6463,0.7838,1.6642,0.3109,0,0.1911,0.1448,0.7797,1.6252,0.0647,0,0.533069,0.466931,0.04441,0.04441,0.125661,756
TE,0.0459,0.5838,2.1779,0,0.1049,0.2908,0.3736,0.1011,0.1051,0.4614,0.0294,0.3742,0.105,0,0,0.5175,0.8864,0.2631,0,0.2559,0.8795,0.8163,2.1163,0.3141,0,0,0.3814,0.7543,0.5622,0.8174,0.0755,0.607353,0.392647,0.140134,0.140134,0.179412,680
TE,0.0124,0.3658,0,0,0.1055,0.3717,0.0807,0.0942,0.2267,0.3207,0,0.3237,0.211,0,0,0,0.1613,0,0.033,0.2163,0.9527,1.1842,0.8877,0.0436,0.0959,0.3757,0,0.0644,0.5201,0.04,0,0.575916,0.424084,0.018573,0.018573,0,573
TE,0,1.1996,0.0107,0,0.6404,0.7404,0.637,0.6861,1.3605,1.2727,0.0132,1.9287,0.2033,0.2074,0.794,0.87,1.1115,0.6804,0.3461,2.6355,2.5655,4.0056,15.8993,1.8739,0,4.0642,2.8679,0.3494,1.1008,0,1.5586,0.572954,0.427046,0.233866,0.233877,0.626335,843
TE,0.132,0.8989,0,0.1123,0.2605,0.6428,0.2848,0.3151,0.0961,0.6345,0.0281,0.8307,0.0939,0.1249,0.2806,0.8786,0.7545,0.5943,0.7514,0.5899,1.6757,0.9431,1.6108,0.4203,0.0493,0.4447,0,0.4349,10.0263,0.7439,0.115,0.568627,0.431373,0.107168,0.105886,1,816
TE,0,0.7163,0,0,0.6351,0.5605,0.1489,0.2828,0.5303,0.4514,0.2934,0.7664,0.0948,0.1086,0.1041,0.4468,1.0475,0.7666,0.0104,2.2905,0.807,0.6114,1.2808,0.2972,0.3609,0.124,5.0403,0.376,1.0129,0.1384,1.8217,0.561605,0.438395,0.069512,0.069513,0.574499,698
TE,0.4809,0.116,0,0,1.8159,1.8782,1.1342,1.6784,2.945,1.2248,0.3013,2.0293,0,0.5738,0.3334,0.7786,2.1338,0.4707,0,3.8493,2.1111,2.8195,2.8924,1.2694,0.0992,1.0584,1.7583,0.7384,2.7835,0,0.0278,0.512648,0.487352,0,0,0.814503,593
TE,3.9457,0.7705,0.9153,0,2.9031,1.9278,2.0177,3.8837,4.9036,3.0999,14.9641,4.3759,1.0946,0.4298,0.5731,0.8067,1.8667,0.7733,0.5375,3.4263,1.7749,0.8117,3.137,1.7221,0,0.042,1.6205,0.1614,9.7715,0.2267,0.2609,0.495455,0.504545,0.244031,0.235413,0.1625,880
TE,1.8415,0,5.2993,0.7597,1.0853,0.5696,0.6348,0.4481,0.3338,0.4498,2.6767,0.7642,0.2179,0.2249,0.1679,0.7284,0.826,0.4075,0.2562,1.1791,1.1493,1.4739,2.4686,0.0791,0.0498,0.4594,0.6702,0.4886,3.9604,0.3151,0.3356,0.543454,0.456546,0.101528,0.10306,0.118812,909
TE,0.3426,0.5709,0.1019,0.2748,0.4424,0.5621,0.6562,1.4428,0.6671,1.3506,0.1248,1.5913,0.266,0.2136,0.4176,0.6409,0.3178,0.7453,0.6017,0.527,0.6909,0.7407,3.5727,2.0476,0.4006,0.7806,4.5942,0.5355,0.7392,0.3046,0.0408,0.536643,0.463357,0.254388,0.256944,0.047281,846
TE,0.1656,1.2629,0,0,0.2228,0.1546,0.424,0.2883,0.0318,0,0.5383,0.6121,0.25,0,0.0034,0.4371,0.0824,0.067,0.3773,1.3486,1.0099,0.7177,1.5803,0.0735,0,0,0.0671,0,0.9291,0,0.0381,0.5408,0.4592,0.12665,0.12665,0.472,625
TE,0,0.782,0,0,0.2105,0.5103,0.2156,0.2931,0,0,0.0554,0.3137,0.2542,0.2484,0.1113,0.3857,0.0104,0.2169,0.0279,1.3226,0.7872,1.2122,2.2747,0.4342,0.0238,1.1574,0,0.0235,1.5654,0.0794,0,0.576659,0.423341,0.204132,0.204132,0.576659,437
TE,0,0.5194,0,0,0.2623,0.0174,0.3771,0.237,0.2327,1.0208,0,0.4699,0.0012,0.1007,0.3377,0.2142,0.2607,0.5952,0.3889,0.4036,0.5788,0.6877,1.8268,0.4315,0.0615,0.5236,1.45,0.2509,2.5354,0,0,0.451264,0.548736,0.063551,0.063551,0.140794,554
TE,0,0.7634,0,0,0.2299,0.5538,0.2086,0.1715,0.4119,0,0,0.199,0,0,0.2295,0.3155,0.7866,0.2119,0.0558,1.4037,0.7626,0.6317,1.1685,0.7359,0.0101,1.3508,0,0,3.3395,0,0.0456,0.580332,0.419668,0.191797,0.222678,0,722
TE,0.6039,0.9123,0.0677,0,0.866,0.6539,0.8241,1.0425,1.2722,1.4292,0.3758,1.1187,1.0036,0.3368,0.277,1.166,1.1994,0.4976,0.7138,0.2232,1.1288,0.6168,1.2191,0.8204,0.4012,0.4547,2.6763,0.3362,0.3278,1.5256,0.5679,0.502959,0.497041,0.550659,0.550659,0,507
TE,0.3283,1.2116,0.1689,0,0.8999,0.459,0.5736,0.4795,0.1709,0.5567,0.0495,0.3368,0.2113,0.1855,0.2136,0.935,0.4376,0.4609,0.5948,0.3273,0.7914,0.6977,1.2501,0.4142,0.308,0.4526,0.404,0.0144,0.2302,0.0187,0,0.593875,0.406125,0.103804,0.103807,0,751
TE,2.8983,0.8171,0.2608,0.2223,4.3752,2.762,2.161,3.5844,6.0479,3.8606,1.9134,2.9449,0.9642,0.4284,0.8825,1.9559,1.191,1.4404,0.9806,1.7834,2.3222,2.1366,2.5236,3.2218,0.8489,1.5516,2.0429,0.7021,8.9897,2.0547,0.8805,0.525575,0.474425,0.256714,0.256717,0,782
TE,0.0794,0.7099,0,0,0.3998,0.7495,0.2865,0.1012,0.2093,0.6553,0.0893,0.5521,0.1697,0.3764,0.3233,0.6216,0.7064,1.0104,0.7591,1.0498,1.5297,1.6554,2.3972,0.6455,0,0.1259,0.9451,0.1944,0.5776,0.7948,0.9145,0.574011,0.425989,0.045204,0.045204,0.082486,885
TE,0.8895,0.3667,0.1459,0,1.1907,0.9982,0.7,1.5225,2.956,4.5154,0.2769,2.003,1.2654,0.9708,0.575,0.7274,0.4612,2.1978,1.2095,1.022,2.0347,1.7894,1.5433,1.1159,0.683,0.1801,3.8512,1.332,1.0867,0.2541,0.9049,0.516199,0.483801,0.016167,0.016167,0.308855,463
TE,0.0438,0.9642,0.1288,0.0471,0.5194,0.7512,0.6683,0.9028,4.5209,1.8696,0.0338,2.0274,0.9222,0.4002,0.4521,0.5871,0.9961,1.1363,0.3766,1.521,2.2299,1.7675,5.2767,1.1769,0.0163,2.6271,0.3289,0.4374,6.0723,0.3009,0.034,0.513216,0.486784,0.275872,0.269261,0,908
TE,2.2072,0.5131,0.9437,0.0049,1.3712,1.3924,0.7776,0.8079,1.7021,0.9971,1.0421,1.6357,0.7328,0.4168,0.3348,0.6081,1.0814,0.3961,0.1203,1.6422,3.3732,1.059,2.3889,0.6324,1.4522,5.4377,0.231,0.2702,0.9102,0.0219,0.0058,0.491609,0.508391,0.370623,0.363992,0.0385,1013
TE,0.0265,1.5101,0.2197,0.5168,0.3171,0.9093,0.4393,0.8089,0.2034,0.9668,0,0.6069,0,0.1924,0.4276,0.6341,0.3124,0.5768,0.2729,0.1402,1.5966,0.9676,1.248,0.3743,0.2204,0.5509,1.5762,0,0.8103,0.0291,0.3823,0.630792,0.369208,0.474903,0.454995,0,669
TE,0.0339,1.4696,0,0,0.1144,0.3714,0.2338,0.7903,0.4036,0.6192,0.0079,0.5685,0.908,0.2073,0.3553,0.4762,0.2432,0.578,0.7934,0.2863,0.903,0.5072,2.0724,1.0162,0.024,0.2411,0.8564,0.6798,0.8893,0.1203,0.0672,0.580495,0.419505,0.029313,0.029316,0.462848,646
TE,0.1011,0.5829,0,0,0.0859,0,0.0903,0.4365,2.7792,2.0992,0,0.2898,0.4642,0,0,0.3026,1.168,0.0304,0.0646,1.1868,0.4365,0.7347,0.9538,0.3331,0.2516,0.9409,0.2921,0.2577,30.7139,0.1425,0,0.535445,0.464555,0.177067,0.177071,0.555053,663
TE,1.2454,0,0.5084,0.4004,0.7426,0.7464,0.4752,0.5345,1.4252,1.0002,0.8813,1.4613,0.7843,0.7336,0.5788,1.0106,0.818,0.6069,0.9331,1.1459,2.1758,1.2902,1.055,0.6187,0.0057,0.5438,8.3767,0.5289,1.4749,0.3503,0.2256,0.503348,0.496652,0.406706,0.307657,0,896
TE,4.3802,0.6464,0.6613,0,0.9089,0.6542,0.8804,0.9585,3.1249,0.6383,0,1.1169,0.7642,1.3567,0.4253,0.4381,1.1862,0.6292,0,1.453,0.6851,0.7471,0.5243,0.456,0,0,1.2564,1.561,35.292,0,0.0251,0.446753,0.553247,0.037602,0.037602,0,770
TE,0.1006,0.8293,0.0523,0,0.6182,1.0261,0.7187,0.9872,1.3211,2.5071,0.0241,1.8926,0.3928,0.5218,0.6528,1.1036,0.7617,0.99,0.5834,0.583,0.6972,1.258,2.5095,0.9405,0,0.514,7.7899,0.8102,26.7686,0.4849,0.6193,0.570332,0.429668,0.043407,0.043407,0.221228,782
TE,0,0.2618,0,0,0,0.1529,0,0,0.1326,0.2664,0,0.23,0,0.0195,0.0384,0.0597,0.1271,0,0,0.0943,0.6365,0.9452,0.7123,0.0051,0,0.3135,0,0,0.1306,0,0.2324,0.558442,0.441558,0.229045,0.229045,0,616
TE,1.4517,0.9646,0.0297,0,0.5554,0.3486,0.5912,1.6768,1.7826,0.75,0.0284,1.4007,0.3604,0.3166,0.5389,0.9178,0.8469,0.2815,0.5749,0.6463,0.6222,0.5634,0.5788,0.8668,0.1741,0.4233,10.9586,0.2287,0.9224,3.3175,0.2071,0.512039,0.487961,0.068043,0.068046,0.162119,623
TE,0,0.254,0,0,0.005,0.0878,0.0844,0.0957,0.2866,0.7699,0,0.0655,0,0,0,0.0412,0.3269,0.1286,0,0.1449,0.4683,0.7756,0.9901,0.2334,0,0.9583,0,0,0.2473,0,0.1678,0.591495,0.408505,0.173812,0.173813,0.009021,776
TE,0.0176,0.7144,0,0,1.1827,0.3682,0.7272,1.197,3.0282,0.7796,0,0.9065,0.5159,0.2716,0.4768,0.7665,1.2192,0.9748,0,2.2235,1.203,0.8121,1.564,0.0523,0.0608,2.1139,0.4501,0,21.9353,0,0,0.482759,0.517241,0.033408,0.033408,0.532234,667
